"name_de";"nummer";"lager_menge_total1";"lagerartikel";"lager_platz1"
"Massageliege AMBRA fix Ebenholz geölt Massageliege AMBRA fix 2-Segmente PU-graphit";"M-AF.50";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Buche lackiert Massageliege AMBRA fix 1-Segment PU-schokolade";"M-AF.51";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Buche lackiert Massageliege AMBRA fix 2-Segmente PU-schokolade";"M-AF.52";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Buche geölt Massageliege AMBRA fix 1-Segment PU-schokolade";"M-AF.53";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Buche geölt Massageliege AMBRA fix 2-Segmente PU-schokolade";"M-AF.54";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 1-Segment PU-schokolade Wenge geölt";"M-AF.55";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 2-Segmente PU-schokolade Wenge geölt";"M-AF.56";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 1-Segment PU-schokolade Palisander lackiert";"M-AF.57";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 2-Segmente PU-schokolade Palisander lackiert";"M-AF.58";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Ebenholz geölt Massageliege AMBRA fix 1-Segment PU-schokolade";"M-AF.59";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 2-Segmente PU-weiß Wenge geölt";"M-AF.6";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Ebenholz geölt Massageliege AMBRA fix 2-Segmente PU-schokolade";"M-AF.60";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Buche lackiert Massageliege AMBRA fix 1-Segment PU-tiefschwarz";"M-AF.61";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Buche lackiert Massageliege AMBRA fix 2-Segmente PU-tiefschwarz";"M-AF.62";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Buche geölt Massageliege AMBRA fix 1-Segment PU-tiefschwarz";"M-AF.63";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Buche geölt Massageliege AMBRA fix 2-Segmente PU-tiefschwarz";"M-AF.64";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 1-Segment PU-tiefschwarz Wenge geölt";"M-AF.65";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 2-Segmente PU-tiefschwarz Wenge geölt";"M-AF.66";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 1-Segment PU-tiefschwarz Palisander lackiert";"M-AF.67";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 2-Segmente PU-tiefschwarz Palisander lackiert";"M-AF.68";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Ebenholz geölt Massageliege AMBRA fix 1-Segment PU-tiefschwarz";"M-AF.69";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 1-Segment PU-weiß Palisander lackiert";"M-AF.7";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Ebenholz geölt Massageliege AMBRA fix 2-Segmente PU-tiefschwarz";"M-AF.70";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Buche lackiert Massageliege AMBRA fix 1-Segment PU-sonne";"M-AF.71";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Buche lackiert Massageliege AMBRA fix 2-Segmente PU-sonne";"M-AF.72";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Buche geölt Massageliege AMBRA fix 1-Segment PU-sonne";"M-AF.73";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Buche geölt Massageliege AMBRA fix 2-Segmente PU-sonne";"M-AF.74";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 1-Segment PU-sonne Wenge geölt";"M-AF.75";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 2-Segmente PU-sonne Wenge geölt";"M-AF.76";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 1-Segment PU-sonne Palisander lackiert";"M-AF.77";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 2-Segmente PU-sonne Palisander lackiert";"M-AF.78";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Ebenholz geölt Massageliege AMBRA fix 2-Segmente PU-sonne";"M-AF.79";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 2-Segmente PU-weiß Palisander lackiert";"M-AF.8";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Buche lackiert Massageliege AMBRA fix 1-Segment PU-gras";"M-AF.80";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Buche lackiert Massageliege AMBRA fix 2-Segmente PU-gras";"M-AF.81";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Buche geölt Massageliege AMBRA fix 1-Segment PU-gras";"M-AF.82";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Buche geölt Massageliege AMBRA fix 2-Segmente PU-gras";"M-AF.83";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 1-Segment PU-gras Wenge geölt";"M-AF.84";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 2-Segmente PU-gras Wenge geölt";"M-AF.85";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 1-Segment PU-gras Palisander lackiert";"M-AF.86";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 2-Segmente PU-gras Palisander lackiert";"M-AF.87";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Ebenholz geölt Massageliege AMBRA fix 1-Segment PU-gras";"M-AF.88";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Ebenholz geölt Massageliege AMBRA fix 2-Segmente PU-gras";"M-AF.89";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Ebenholz geölt Massageliege AMBRA fix 1-Segment PU-weiß";"M-AF.9";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Buche lackiert Massageliege AMBRA fix 1-Segment PU-azur";"M-AF.90";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Buche lackiert Massageliege AMBRA fix 2-Segmente PU-azur";"M-AF.91";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Buche geölt Massageliege AMBRA fix 1-Segment PU-azur";"M-AF.92";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Buche geölt Massageliege AMBRA fix 2-Segmente PU-azur";"M-AF.93";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 1-Segment PU-azur Wenge geölt";"M-AF.94";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 2-Segmente PU-azur Wenge geölt";"M-AF.95";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 1-Segment PU-azur Palisander lackiert";"M-AF.96";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Massageliege AMBRA fix 2-Segmente PU-azur Palisander lackiert";"M-AF.97";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Ebenholz geölt Massageliege AMBRA fix 1-Segment PU-azur";"M-AF.98";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA fix Ebenholz geölt Massageliege AMBRA fix 2-Segmente PU-azur";"M-AF.99";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA Motion 1-Segment AMBRA Motion Buche geölt PU-meteor";"M-AM";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Ebenholz geölt PU-weinrot";"M-AM-AY";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche lackiert PU-weiß";"M-AM-AY.1";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Ebenholz geölt PU-weiß";"M-AM-AY.10";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Ebenholz geölt PU-azur";"M-AM-AY.100";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche lackiert PU-saphir";"M-AM-AY.101";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche lackiert PU-saphir";"M-AM-AY.102";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche geölt PU-saphir";"M-AM-AY.103";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche geölt PU-saphir";"M-AM-AY.104";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment PU-saphir Wenge geölt";"M-AM-AY.105";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente PU-saphir Wenge geölt";"M-AM-AY.106";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment PU-saphir Palisander lackiert";"M-AM-AY.107";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente PU-saphir Palisander lackiert";"M-AM-AY.108";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Ebenholz geölt PU-saphir";"M-AM-AY.109";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche lackiert PU-champagner";"M-AM-AY.11";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Ebenholz geölt PU-saphir";"M-AM-AY.110";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche lackiert PU-mandarine";"M-AM-AY.111";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche lackiert PU-mandarine";"M-AM-AY.112";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche geölt PU-mandarine";"M-AM-AY.113";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche geölt PU-mandarine";"M-AM-AY.114";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment PU-mandarine Wenge geölt";"M-AM-AY.115";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente PU-mandarine Wenge geölt";"M-AM-AY.116";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment PU-mandarine Palisander lackiert";"M-AM-AY.117";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente PU-mandarine Palisander lackiert";"M-AM-AY.118";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Ebenholz geölt PU-mandarine";"M-AM-AY.119";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche lackiert PU-champagner";"M-AM-AY.12";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Ebenholz geölt PU-mandarine";"M-AM-AY.120";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche lackiert PU-weinrot";"M-AM-AY.121";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche lackiert PU-weinrot";"M-AM-AY.122";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche geölt PU-weinrot";"M-AM-AY.123";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche geölt PU-weinrot";"M-AM-AY.124";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment PU-weinrot Wenge geölt";"M-AM-AY.125";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente PU-weinrot Wenge geölt";"M-AM-AY.126";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment PU-weinrot Palisander lackiert";"M-AM-AY.127";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente PU-weinrot Palisander lackiert";"M-AM-AY.128";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Ebenholz geölt PU-weinrot";"M-AM-AY.129";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche geölt PU-champagner";"M-AM-AY.13";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche lackiert PU-perle";"M-AM-AY.130";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche lackiert PU-perle";"M-AM-AY.131";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche geölt PU-perle";"M-AM-AY.132";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche geölt PU-perle";"M-AM-AY.133";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment PU-perle Wenge geölt";"M-AM-AY.134";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente PU-perle Wenge geölt";"M-AM-AY.135";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment PU-perle Palisander lackiert";"M-AM-AY.136";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente PU-perle Palisander lackiert";"M-AM-AY.137";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Ebenholz geölt PU-perle";"M-AM-AY.138";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Ebenholz geölt PU-perle";"M-AM-AY.139";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche geölt PU-champagner";"M-AM-AY.14";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment PU-champagner Wenge geölt";"M-AM-AY.15";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente PU-champagner Wenge geölt";"M-AM-AY.16";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment PU-champagner Palisander lackiert";"M-AM-AY.17";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente PU-champagner Palisander lackiert";"M-AM-AY.18";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Ebenholz geölt PU-champagner";"M-AM-AY.19";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche lackiert PU-weiß";"M-AM-AY.2";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Ebenholz geölt PU-champagner";"M-AM-AY.20";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche lackiert PU-düne";"M-AM-AY.21";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche lackiert PU-düne";"M-AM-AY.22";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche geölt PU-düne";"M-AM-AY.23";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche geölt PU-düne";"M-AM-AY.24";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment PU-düne Wenge geölt";"M-AM-AY.25";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente PU-düne Wenge geölt";"M-AM-AY.26";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment PU-düne Palisander lackiert";"M-AM-AY.27";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente PU-düne Palisander lackiert";"M-AM-AY.28";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Ebenholz geölt PU-düne";"M-AM-AY.29";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche geölt PU-weiß";"M-AM-AY.3";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Ebenholz geölt PU-düne";"M-AM-AY.30";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche lackiert PU-meteor";"M-AM-AY.31";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche lackiert PU-meteor";"M-AM-AY.32";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche geölt PU-meteor";"M-AM-AY.33";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche geölt PU-meteor";"M-AM-AY.34";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment PU-meteor Wenge geölt";"M-AM-AY.35";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente PU-meteor Wenge geölt";"M-AM-AY.36";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment PU-meteor Palisander lackiert";"M-AM-AY.37";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente PU-meteor Palisander lackiert";"M-AM-AY.38";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Ebenholz geölt PU-meteor";"M-AM-AY.39";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche geölt PU-weiß";"M-AM-AY.4";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Ebenholz geölt PU-meteor";"M-AM-AY.40";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche lackiert PU-graphit";"M-AM-AY.41";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche lackiert PU-graphit";"M-AM-AY.42";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche geölt PU-graphit";"M-AM-AY.43";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche geölt PU-graphit";"M-AM-AY.44";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment PU-graphit Wenge geölt";"M-AM-AY.45";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente PU-graphit Wenge geölt";"M-AM-AY.46";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment PU-graphit Palisander lackiert";"M-AM-AY.47";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente PU-graphit Palisander lackiert";"M-AM-AY.48";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Ebenholz geölt PU-graphit";"M-AM-AY.49";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment PU-weiß Wenge geölt";"M-AM-AY.5";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Ebenholz geölt PU-graphit";"M-AM-AY.50";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche lackiert PU-schokolade";"M-AM-AY.51";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche lackiert PU-schokolade";"M-AM-AY.52";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche geölt PU-schokolade";"M-AM-AY.53";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche geölt PU-schokolade";"M-AM-AY.54";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment PU-schokolade Wenge geölt";"M-AM-AY.55";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente PU-schokolade Wenge geölt";"M-AM-AY.56";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment PU-schokolade Palisander lackiert";"M-AM-AY.57";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente PU-schokolade Palisander lackiert";"M-AM-AY.58";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Ebenholz geölt PU-schokolade";"M-AM-AY.59";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente PU-weiß Wenge geölt";"M-AM-AY.6";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Ebenholz geölt PU-schokolade";"M-AM-AY.60";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche lackiert PU-tiefschwarz";"M-AM-AY.61";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche lackiert PU-tiefschwarz";"M-AM-AY.62";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche geölt PU-tiefschwarz";"M-AM-AY.63";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche geölt PU-tiefschwarz";"M-AM-AY.64";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment PU-tiefschwarz Wenge geölt";"M-AM-AY.65";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente PU-tiefschwarz Wenge geölt";"M-AM-AY.66";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment PU-tiefschwarz Palisander lackiert";"M-AM-AY.67";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente PU-tiefschwarz Palisander lackiert";"M-AM-AY.68";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Ebenholz geölt PU-tiefschwarz";"M-AM-AY.69";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment PU-weiß Palisander lackiert";"M-AM-AY.7";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Ebenholz geölt PU-tiefschwarz";"M-AM-AY.70";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 1-Segment Buche lackiert PU-sonne";"M-AM-AY.71";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege AMBRA Motion Ayurvedaliege AMBRA Motion 2-Segmente Buche lackiert PU-sonne";"M-AM-AY.72";"0";"0";"HMW-Lagerplatz1"
